"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"58",2,2,1,3,0,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,2,0,1,0,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,2,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2,0,1,0,1,0,0,1,2
"59",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
"60",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
"61",0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
"62",1,0,1,0,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
"63",0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
"64",0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"65",1,2,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,2,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,2,1,0,1,1,1,0,0
"66",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1
"67",0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"68",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"69",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",576,573,578,565,564,570,550,563,567,587,568,584,570,575,567,563,550,579,591,557,585,564,566,556,558,586,568,572,561,561,574,572,571,585,570,556,554,590,558,566,577,557,565,574,589,564,576,584,570,568,566,576,559,574,561,562,559,579,571,560,571,571,566,552,562,567,570,580,562,581,573,580,555,577,573,569,560,556,598,581,577,582,583,556,582,567,572,574,559,561,596,570,565,538,562,566,564,577,566,563
"71",70,87,80,81,83,76,81,88,73,67,77,77,74,82,74,83,78,80,72,76,73,75,72,79,80,78,81,91,76,81,72,86,73,72,77,81,81,75,84,80,73,87,70,79,67,70,69,81,80,73,83,77,87,76,80,79,85,82,75,84,73,79,78,88,83,83,83,73,95,78,81,70,78,71,73,79,76,87,68,76,77,74,71,90,67,81,79,81,82,84,75,80,78,86,74,75,79,66,82,77
"72",18,19,15,18,23,22,21,19,19,21,18,27,21,14,24,17,32,20,22,20,22,27,25,23,27,16,16,22,20,24,18,19,22,24,20,22,19,22,17,24,17,20,19,18,26,22,18,18,20,24,19,16,14,23,23,21,14,20,19,24,21,23,23,19,20,26,21,16,16,23,18,26,26,22,23,23,22,21,19,21,21,16,20,18,20,21,22,18,22,20,19,24,23,21,22,22,22,24,22,23
"73",14,8,19,10,10,15,14,15,10,10,15,10,11,13,12,11,11,11,7,12,13,8,11,12,12,8,11,13,14,10,16,8,11,9,8,12,14,7,14,11,13,14,11,11,13,9,14,8,10,13,8,19,14,9,10,10,10,13,13,6,7,8,14,10,13,7,9,13,11,11,12,6,7,13,9,7,9,13,11,10,11,10,12,9,9,13,12,10,8,11,11,8,10,11,15,12,14,11,10,12
"74",10,6,4,7,6,6,2,2,9,4,6,4,13,7,1,6,4,7,7,8,7,6,6,4,5,10,6,4,3,7,5,4,4,3,7,6,7,6,10,5,5,4,8,8,4,8,7,4,6,4,8,3,7,6,6,5,8,5,4,6,8,10,1,9,7,3,4,8,6,6,6,7,8,6,7,8,4,4,5,6,7,5,4,9,10,7,5,6,5,4,3,6,3,4,4,9,7,7,4,3
"75",2,3,0,5,4,1,6,2,1,4,3,2,2,3,8,5,4,6,3,1,3,3,4,8,5,2,3,5,5,6,3,6,6,8,2,4,3,6,4,1,4,5,3,2,6,2,6,9,4,3,5,4,3,2,4,4,6,2,8,4,6,4,6,3,4,9,5,3,4,1,1,1,6,4,6,3,5,2,6,2,2,3,5,5,4,3,5,4,9,5,4,5,3,3,3,1,4,2,1,2
"76",3,3,3,3,5,1,5,7,2,4,1,2,5,6,2,0,2,0,3,6,2,4,4,0,3,3,3,1,3,2,4,1,4,3,7,5,4,1,3,5,3,3,3,1,3,3,0,2,3,7,1,2,5,2,4,5,2,4,1,2,5,1,1,2,1,3,3,3,2,4,6,3,3,2,2,4,7,5,2,3,2,2,6,1,4,0,3,4,1,4,5,2,4,4,1,2,4,4,5,8
"77",3,3,1,2,0,2,2,1,5,3,3,4,0,0,2,3,4,4,2,2,1,0,1,2,1,1,3,3,1,1,1,1,1,2,1,0,1,2,1,4,1,2,2,4,2,4,2,1,1,1,4,4,2,3,0,5,1,0,3,2,0,2,2,1,4,1,0,2,2,2,1,4,1,0,1,1,0,1,2,3,3,3,0,1,3,0,3,2,0,2,1,2,4,2,3,2,2,3,2,0
"78",0,1,1,1,0,3,0,1,2,1,2,1,0,2,2,1,0,1,2,1,1,2,2,2,0,3,2,2,2,1,1,1,0,1,0,0,3,1,1,0,1,0,2,2,0,2,0,1,1,0,0,1,0,3,1,0,1,1,1,2,1,2,2,4,0,1,3,1,3,1,1,1,1,3,2,0,1,0,2,0,1,1,2,1,1,4,0,1,2,0,2,1,0,2,2,2,1,0,2,1
"79",0,0,1,1,3,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,2,1,0,1,1,0,1,0,1,2,0,1,2,0,0,0,1,1,2,0,0,1,1,1,2,0,2,1,0,0,1,0,1,0,2,2,0,3,3,0,0,0,1,0,2,2,0,0,0,2,0,0,1,0,2,2,0,1,0,0,0,1,1,0,1,0,0,3,0,0,1,2,2,1,0,2,0,3
"80",2,2,2,1,0,1,0,1,1,0,1,1,2,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,2,1,1,2,0,0,3,1,2,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,2,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,2,1,1,2,1,1,0,1,1,3,0,2,0,1,0,1,1,0,1,2,1,0,1,1,0,0,2,0
"81",0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,1,1,1,0,1,0,1,0,0,1,2,1,2,1,0,1,1,2,0,2,0,2,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"82",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"83",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"84",0,1,0,0,1,0,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0
"85",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,2,0,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"86",0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,2,0,1,0,2,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,1,0,1,0,2,0,0,1,1,1,0,2
"87",0,1,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0
"88",2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,2,0,1,0,2,2,0,0,0,1,1,0,1,2,2,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,2,0
"89",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",553,566,544,548,544,548,527,553,540,553,569,540,538,564,547,550,559,539,547,531,541,545,549,558,557,551,542,532,540,562,567,549,545,539,535,529,545,563,532,548,556,557,541,531,541,556,551,550,560,532,547,553,544,549,539,555,532,545,547,542,544,540,552,555,551,538,535,539,539,552,539,555,518,535,544,557,555,545,549,540,534,547,546,538,539,534,537,546,533,538,556,555,530,548,561,551,531,566,531,549
"94",73,57,66,85,82,77,73,71,76,73,68,75,72,71,70,63,74,83,80,72,71,76,75,75,68,72,61,69,71,61,64,62,73,80,71,69,74,63,78,79,58,69,73,70,68,66,73,67,74,79,69,75,68,68,68,82,80,80,71,71,71,74,80,71,76,77,74,72,72,73,75,71,70,71,69,64,71,75,80,80,76,75,67,75,74,83,67,69,71,71,70,74,72,74,64,57,70,71,68,77
"95",18,24,20,16,19,19,20,20,22,19,14,19,18,22,16,25,19,17,15,27,17,18,15,16,16,21,30,25,18,19,14,21,20,16,19,23,15,18,20,11,19,19,18,18,20,19,17,20,12,17,22,24,17,23,22,19,18,15,23,20,17,25,18,18,20,23,22,25,21,17,21,20,24,27,19,17,24,17,15,19,23,16,24,19,23,18,16,20,18,17,25,20,18,20,20,26,20,21,25,23
"96",11,9,6,12,3,12,8,11,12,9,7,11,13,11,10,9,12,8,11,8,11,11,10,9,8,10,10,8,9,14,14,11,9,11,9,7,9,13,6,12,13,7,6,18,10,13,11,13,12,9,13,5,12,12,10,8,8,8,9,11,10,10,11,8,13,8,3,10,8,9,7,8,10,7,10,15,11,6,6,11,5,11,9,13,12,11,16,11,13,14,8,10,8,10,15,8,10,5,12,9
"97",7,6,7,6,7,4,7,6,5,5,8,2,6,4,9,3,4,4,9,10,4,5,6,4,5,5,8,6,6,3,2,9,3,3,5,8,9,6,6,6,6,9,6,6,7,7,3,7,5,7,4,5,4,5,6,3,5,10,4,10,6,2,7,6,4,4,6,5,7,7,7,7,8,6,5,6,2,7,7,5,7,4,8,5,5,3,7,4,9,1,5,7,10,7,2,5,4,8,1,4
"98",3,3,6,3,5,6,3,4,0,3,7,4,4,2,4,8,3,3,4,1,4,4,2,3,6,3,3,4,6,4,5,4,4,6,4,3,2,1,5,3,4,3,4,0,3,2,5,1,3,1,3,2,7,1,4,4,3,3,5,0,6,6,3,3,3,4,8,6,5,4,4,4,5,2,4,5,1,5,4,2,3,3,3,4,4,4,3,1,1,5,2,0,4,6,3,7,5,2,5,2
"99",3,3,1,3,3,3,4,3,4,5,2,0,3,3,2,2,2,8,2,2,3,2,2,4,3,5,2,1,3,1,3,1,2,4,4,3,3,3,3,1,3,2,3,3,4,1,1,0,1,3,1,2,2,4,5,4,5,1,3,3,2,2,3,2,3,3,2,2,2,2,3,3,3,4,4,3,0,2,4,4,2,4,2,1,2,2,2,5,6,3,4,2,1,0,3,3,4,3,5,2
"100",0,3,3,0,0,2,0,1,2,0,1,6,0,2,1,1,4,0,2,2,3,2,3,1,2,1,0,2,1,1,1,2,1,1,2,4,1,2,2,3,1,2,3,4,1,3,1,5,4,2,2,0,2,2,0,1,1,1,0,3,1,2,0,1,1,5,1,2,1,0,2,1,1,1,1,2,2,1,2,4,5,3,2,1,0,3,1,2,1,2,1,2,3,1,3,2,4,0,2,3
"101",1,1,1,0,3,0,2,0,0,2,0,1,2,0,1,2,0,0,1,1,3,0,2,3,3,2,1,1,0,4,1,0,2,0,0,0,2,1,1,1,0,1,1,0,1,0,1,1,0,4,2,3,1,0,0,1,1,2,2,3,0,1,1,1,1,0,1,0,0,4,1,0,2,2,2,1,3,1,1,0,2,0,0,1,0,1,1,2,0,3,0,1,1,1,1,1,0,2,1,0
"102",1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,2,0,1,1,1,0,1,2,0,1,2,2,1,2,0,0,1,2,1,1,1,1,1,2,0,2,0,0,0,1,2,3,1,1,0,2,1,1,0,1,2,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,2,1,1,1,0,1,0,0,0,2,0,2,1,0,1,0,2,1,1
"103",1,1,0,2,0,0,1,1,1,1,0,1,0,1,2,1,0,1,1,2,0,2,0,0,0,0,0,1,1,0,0,2,2,1,1,0,0,2,1,0,1,0,0,0,1,1,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,2,1,1,2,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,2,0,0,2,0,0,1,0,1
"104",0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,3,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"105",1,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0
"106",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"107",0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,2,1,1,0,1,1,0,0,0,1,1
"108",1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,2,2,1,1,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
"109",0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,2,0,1,1,1,1,0,0,1,0,0,2,0,2,0
"110",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
"111",0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"113",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",507,519,506,506,521,520,533,531,511,524,518,538,524,540,512,529,527,541,506,515,533,520,510,515,510,507,521,503,515,515,509,509,512,537,520,517,509,521,509,528,517,526,510,513,519,512,536,513,526,519,513,526,505,524,518,539,546,520,521,518,511,529,522,530,529,527,519,529,511,511,510,516,520,515,544,508,525,505,535,534,511,541,534,526,503,541,520,526,511,535,516,527,487,526,528,515,520,523,507,517
"117",59,74,73,79,64,63,73,61,64,77,69,56,65,59,68,74,67,62,78,63,64,68,63,63,60,74,56,70,64,66,71,74,67,68,73,64,61,73,69,72,68,76,69,75,63,69,76,68,61,77,66,58,75,59,76,55,66,69,73,76,70,65,64,58,70,71,64,65,70,68,80,68,60,66,66,75,69,66,56,68,75,61,73,72,73,57,60,57,67,59,77,65,80,60,67,77,61,68,61,65
